"name","slice","area","peri","radMean","radSD","radMin","radMax","centsize","sphericity","convexity","roundness","calliper","circularity","eccentricityboundingbox","eccentricityeigen","elongation","length","rectangularity","solidity","width","rectilinearity"
"Kidney_L_mask_RPAT_Cervix0022.mat","1/172","464.97730242965","72.36321","12.2816655752513","1.19499229369408","9.77154358913659","14.7437771797689","12.3259952946295","0.662757139503226","0.936633496502876","0.569273507799498","28.7822358468309","0.887212358404664","0.779586174910495","0.657119133974653","0.220413825089505","28.7670258652939","0.720738459453667","0.966499162479062","22.4263756578757","0.373068778933583"
"Kidney_L_mask_RPAT_Cervix0022.mat","2/172","689.8103481452","91.40616","14.9711114270802","1.44530376097638","12.2016066290275","17.435766325033","15.0364952447274","0.699803289489454","0.861948658357034","0.561659796626694","34.5349497099098","0.730686787506604","0.791351853642799","0.643716402767643","0.208648146357201","34.3636120124452","0.738180327885363","0.94585635359116","27.1937080639105","0.242257932226718"
"Kidney_L_mask_RPAT_Cervix0022.mat","3/172","879.9917058114","101.5624","16.949927929885","1.85403000022981","14.092435263128","20.5548788896696","17.030772656638","0.685600500920999","0.892806893326096","0.564649707208973","40.3263162052784","0.779876028674461","0.755223605320063","0.602499249049974","0.244776394679937","40.085851595664","0.725138216954006","0.95873573309921","30.2737813644023","0.204678362265385"
"Kidney_L_mask_RPAT_Cervix0022.mat","4/172","1187.8276322033","119.33582","19.6219400724214","2.19078940290352","15.7606632617361","23.9231520796228","19.7145525892151","0.658803790122652","0.897137281085834","0.568318887943872","47.2292460931317","0.785232025340439","0.745189690940379","0.621422415120704","0.254810309059621","46.9844617020645","0.722067960088693","0.965291421087099","35.0123364947615","0.26026343799196"
"Kidney_L_mask_RPAT_Cervix0022.mat","5/172","1295.00610919315","123.14441","20.4351637516249","2.228097902215","16.4607191077025","25.0345162587331","20.528650326381","0.657520957768068","0.948393315835945","0.571198368141722","48.9880685547012","0.879048856114635","0.756062846296961","0.642790460754667","0.243937153703039","48.8352368911914","0.718203178472279","0.976899696048632","36.9225082035405","0.247334906039179"
"Kidney_L_mask_RPAT_Cervix0022.mat","6/172","1344.1631550306","126.953","20.8684681262228","2.46519893770426","15.8138396895691","25.0867351541323","20.9774677461302","0.630366589849545","0.910061421557945","0.568710837252405","49.6579381768615","0.805556617164491","0.756294558211674","0.61252601092651","0.243705441788326","49.2149713479669","0.73378112801588","0.968641114982578","37.2210150130109","0.273707601381109"
"Kidney_L_mask_RPAT_Cervix0022.mat","7/172","1389.2909348158","129.49206","21.1880262780521","2.59412994494531","15.875117651044","26.0569290504381","21.3076080088726","0.609247452772148","0.931031724972138","0.563950156774624","50.7335702880972","0.835400147171368","0.751077236300449","0.620464866009735","0.248922763699551","49.8728215813426","0.743670790213266","0.969083754918494","37.4583409998202","0.277425710733742"
"Kidney_L_mask_RPAT_Cervix0022.mat","8/172","1395.7377604994","129.49206","21.2567799057224","2.74438461526402","15.754497231848","26.5693207772406","21.3938749605799","0.592958222904343","0.9353721494312","0.561321191228897","51.1763903959873","0.839056165320914","0.740742364989067","0.605034752462474","0.259257635010933","50.485459157403","0.739271601432512","0.973033707865169","37.3967184138137","0.277425710733742"
"Kidney_L_mask_RPAT_Cervix0022.mat","9/172","1404.60214581435","130.76159","21.2355186797944","2.65562477428792","16.4333067859383","25.836694837228","21.3582479808592","0.636045240672953","0.932053814647045","0.563273477087239","49.5767313552689","0.836164633073869","0.761008748674981","0.635029908542907","0.238991251325019","49.4808876891269","0.753856551462414","0.968333333333333","37.6553884236297","0.309722736572847"
"Kidney_L_mask_RPAT_Cervix0022.mat","10/172","1444.0889531264","132.03112","21.521983278505","2.9567891255795","16.0882261642059","26.4617010027228","21.6768512570525","0.607981556535253","0.939237880170598","0.556837857518373","50.5904120994206","0.838540594526138","0.732720852150526","0.624952714474359","0.267279147849474","49.7896271954734","0.795019252340722","0.972929074174337","36.4818980669243","0.316878238869835"
